Receiver,Sender,external_exists,external_id,ywp_id,ywp_year,actorID,bc_id,conflictID,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_nameid,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code
PKK,KDP,1,5600,6152,1985,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1102,0,0,1,1,0,0,0,0,0,0,0,"Access to Territory, Access to military or intelligence infrastructure",LY
PKK,Syria,1,5601,6154,1986,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Iran,1,5602,6154,1986,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,630,0,0,0,1,0,0,0,1,0,0,0,"Access to Territory, Funding/Economic Support",L$
PKK,Kurdish Diaspora,1,5603,6154,1986,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5604,6156,1987,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Iran,1,5605,6156,1987,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,630,0,0,0,1,0,0,0,1,0,0,0,"Access to Territory, Funding/Economic Support",L$
PKK,Kurdish Diaspora,1,5606,6156,1987,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5607,6158,1988,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Iran,1,5608,6158,1988,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,630,0,0,0,1,0,0,0,1,0,0,0,"Access to Territory, Funding/Economic Support",L$
PKK,Kurdish Diaspora,1,5609,6158,1988,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5610,4408,1989,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Iran,1,5611,4408,1989,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,630,0,0,0,1,0,0,0,1,0,0,0,"Access to Territory, Funding/Economic Support",L$
PKK,Kurdish Diaspora,1,5612,4408,1989,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5613,4222,1990,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5614,4222,1990,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5615,4371,1991,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5616,4371,1991,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5617,4374,1992,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5618,4374,1992,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5619,4377,1993,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Greece,1,5620,4377,1993,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,350,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5621,4377,1993,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5622,4380,1994,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Greece,1,5623,4380,1994,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,350,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5624,4380,1994,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5625,4383,1995,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Greece,1,5626,4383,1995,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,350,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5627,4383,1995,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5628,4384,1996,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Greece,1,5629,4384,1996,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,350,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5630,4384,1996,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5631,4387,1997,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Greece,1,5632,4387,1997,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,350,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5633,4387,1997,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Syria,1,5634,4390,1998,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Greece,1,5635,4390,1998,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,350,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Kurdish Diaspora,1,5636,4390,1998,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Greece,1,5637,4393,1999,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,350,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
PKK,Iran,1,5638,4393,1999,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,630,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Kurdish Diaspora,1,5639,4393,1999,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Kurdish Diaspora,1,5640,4394,2000,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Kurdish Diaspora,1,5641,4399,2001,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,Kurdish Diaspora,1,5642,5459,2005,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,PJAK,1,5643,5459,2005,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1152,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
PKK,Kurdish Diaspora,1,5644,7470,2006,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,PJAK,1,5645,7470,2006,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1152,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
PKK,Kurdish Diaspora,1,5646,7935,2007,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,PJAK,1,5647,7935,2007,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1152,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
PKK,Kurdish Diaspora,1,5648,8319,2008,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,PJAK,1,5649,8319,2008,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1152,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
PKK,Kurdish Diaspora,1,5650,9394,2009,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK,PJAK,1,5651,9394,2009,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1152,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
PKK/KADEK,Kurdish Diaspora,1,5652,4461,2002,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK/KADEK/KONGRA-GEL,Kurdish Diaspora,1,5653,4458,2003,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
PKK/KADEK/KONGRA-GEL,Kurdish Diaspora,1,5654,5160,2004,1166,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,9812,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
ADF,Sudan,1,5655,2921,1996,1337,107,118,Uganda,153,Government of Uganda - ADF,Uganda,,500,0,625,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
ADF,Zaire,1,5656,2921,1996,1337,107,118,Uganda,153,Government of Uganda - ADF,Uganda,,500,0,490,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
ADF,Sudan,1,5657,2922,1997,1337,107,118,Uganda,153,Government of Uganda - ADF,Uganda,,500,0,625,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
ADF,Zaire,1,5658,2922,1997,1337,107,118,Uganda,153,Government of Uganda - ADF,Uganda,,500,0,490,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
ADF,Sudan,1,5659,2923,1998,1337,107,118,Uganda,153,Government of Uganda - ADF,Uganda,,500,0,625,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
ADF,Democratic Republic of Congo,1,5660,2924,1999,1337,107,118,Uganda,153,Government of Uganda - ADF,Uganda,,500,0,490,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
ADF,Sudan,1,5661,2924,1999,1337,107,118,Uganda,153,Government of Uganda - ADF,Uganda,,500,0,625,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
Fronasa,Tanzania,1,5677,8025,1979,1326,107,118,Uganda,701,Government of Uganda - Fronasa,Uganda,,500,0,510,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
FUNA,Sudan,1,5681,8029,1980,1328,107,118,Uganda,703,Government of Uganda - FUNA,Uganda,,500,0,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
KM,Tanzania,1,5699,8490,1979,1323,107,118,Uganda,700,Government of Uganda - KM,Uganda,,500,0,510,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
LRA,Sudan,1,5731,2891,1994,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Sudan,1,5732,2892,1995,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
LRA,Sudan,1,5733,2893,1996,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Sudan,1,5734,2894,1997,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Sudan,1,5735,2895,1998,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
LRA,Sudan,1,5736,2897,2000,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
LRA,Sudan,1,5737,2898,2001,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Rogue Elements of the Sudanese Army,1,5741,5444,2005,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,9010,0,0,0,0,0,0,0,0,1,0,0,Intelligence material,I
LRA,Rogue Elements of the Sudanese Army,1,5744,9050,2009,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,9010,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
NRA,Libya,1,5767,7069,1981,1329,107,118,Uganda,574,Government of Uganda - NRA,Uganda,,500,0,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
NRA,Libya,1,5771,8501,1985,1329,107,118,Uganda,574,Government of Uganda - NRA,Uganda,,500,0,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
UFM,Libya,1,5776,7072,1982,1333,107,118,Uganda,575,Government of Uganda - UFM,Uganda,,500,0,620,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
UNLF,Tanzania,1,5780,6740,1979,1158,107,118,Uganda,556,Government of Uganda - UNLF,Uganda,,500,0,510,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UNRF II,Sudan,1,5796,4982,1997,1339,107,118,Uganda,431,Government of Uganda - UNRF II,Uganda,,500,0,625,0,0,0,1,0,0,1,0,0,0,0,"Access to Territory, Training/Expertise",LT
LRA,Sudan,1,5830,2891,1994,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Sudan,1,5831,2892,1995,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
LRA,Sudan,1,5832,2893,1996,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Sudan,1,5833,2894,1997,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Sudan,1,5834,2895,1998,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
LRA,Sudan,1,5835,2897,2000,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
LRA,Sudan,1,5836,2898,2001,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,625,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
LRA,Rogue Elements of the Sudanese Army,1,5840,5444,2005,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,9010,0,0,0,0,0,0,0,0,1,0,0,Intelligence material,I
LRA,Rogue Elements of the Sudanese Army,1,5843,9050,2009,1336,107,118,Uganda,151,Government of Uganda - LRA,Uganda,,500,0,9010,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
NRA,Libya,1,5866,7069,1981,1329,107,118,Uganda,574,Government of Uganda - NRA,Uganda,,500,0,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
NRA,Libya,1,5870,8501,1985,1329,107,118,Uganda,574,Government of Uganda - NRA,Uganda,,500,0,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
UFM,Libya,1,5875,7072,1982,1333,107,118,Uganda,575,Government of Uganda - UFM,Uganda,,500,0,620,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
UNLF,Tanzania,1,5879,6740,1979,1158,107,118,Uganda,556,Government of Uganda - UNLF,Uganda,,500,0,510,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UNRF II,Sudan,1,5895,4982,1997,1339,107,118,Uganda,431,Government of Uganda - UNRF II,Uganda,,500,0,625,0,0,0,1,0,0,1,0,0,0,0,"Access to Territory, Training/Expertise",LT
UPDA,Sudan,1,5913,8034,1986,1332,107,118,Uganda,706,Government of Uganda - UPDA,Uganda,,500,0,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
WNBF,Sudan,1,5916,2907,1996,1338,107,118,Uganda,152,Government of Uganda - WNBF,Uganda,,500,0,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
WNBF,Zaire,1,5917,2907,1996,1338,107,118,Uganda,152,Government of Uganda - WNBF,Uganda,,500,0,490,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
IRA,Americans of Irish descent,1,5936,6275,1975,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5937,6275,1975,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5939,6277,1976,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5940,6277,1976,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5942,6279,1977,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5943,6279,1977,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5945,6281,1978,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5946,6281,1978,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5948,6283,1979,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5949,6283,1979,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5951,6285,1980,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5952,6285,1980,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5954,6287,1981,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5955,6287,1981,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5957,6289,1982,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5958,6289,1982,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5960,6291,1983,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5961,6291,1983,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5963,6293,1984,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5964,6293,1984,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Americans of Irish descent,1,5966,6295,1985,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5967,6295,1985,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Libya,1,5968,6295,1985,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
IRA,Americans of Irish descent,1,5970,6297,1986,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5971,6297,1986,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Libya,1,5972,6297,1986,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
IRA,Americans of Irish descent,1,5974,6299,1987,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,NORAID,1,5975,6299,1987,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9417,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
IRA,Libya,1,5976,6299,1987,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
IRA,Americans of Irish descent,1,5978,6301,1988,1124,131,119,UK (Northern Ireland),216,Government of United Kingdom - IRA,United Kingdom,,200,0,9901,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
